Season,Date,League,HomeTeam,AwayTeam,FTHG,FTAG,FTR,SeasonStartYear,league_offset
2015/16,2015-10-03,france,Lyon,Reims,1,0,H,2015,11.083
2015/16,2015-10-03,france,Troyes,Guingamp,0,1,A,2015,11.083
2015/16,2015-10-04,england,Arsenal,Man United,3,0,H,2015,14.25
2015/16,2015-10-04,england,Everton,Liverpool,1,1,D,2015,14.25
2015/16,2015-10-04,england,Swansea,Tottenham,2,2,D,2015,14.25
2015/16,2015-10-04,spain,Ath Bilbao,Valencia,3,1,H,2015,23.928
2015/16,2015-10-04,spain,Ath Madrid,Real Madrid,1,1,D,2015,23.928
2015/16,2015-10-04,spain,Levante,Villarreal,1,0,H,2015,23.928
2015/16,2015-10-04,spain,Vallecano,Betis,0,2,A,2015,23.928
2015/16,2015-10-04,italy,Empoli,Sassuolo,1,0,H,2015,11.5
2015/16,2015-10-04,italy,Fiorentina,Atalanta,3,0,H,2015,11.5
2015/16,2015-10-04,italy,Juventus,Bologna,3,1,H,2015,11.5
2015/16,2015-10-04,italy,Lazio,Frosinone,2,0,H,2015,11.5
2015/16,2015-10-04,italy,Milan,Napoli,0,4,A,2015,11.5
2015/16,2015-10-04,italy,Palermo,Roma,2,4,A,2015,11.5
2015/16,2015-10-04,italy,Sampdoria,Inter,1,1,D,2015,11.5
2015/16,2015-10-04,italy,Udinese,Genoa,1,1,D,2015,11.5
2015/16,2015-10-04,germany,Bayern Munich,Dortmund,5,1,H,2015,16.428
2015/16,2015-10-04,germany,Leverkusen,Augsburg,1,1,D,2015,16.428
2015/16,2015-10-04,germany,Schalke 04,FC Koln,0,3,A,2015,16.428
2015/16,2015-10-04,france,Caen,St Etienne,1,0,H,2015,11.083
2015/16,2015-10-04,france,Lorient,Bordeaux,3,2,H,2015,11.083
2015/16,2015-10-04,france,Monaco,Rennes,1,1,D,2015,11.083
2015/16,2015-10-04,france,Paris SG,Marseille,2,1,H,2015,11.083
2015/16,2015-10-16,germany,Mainz,Dortmund,0,2,A,2015,16.428
2015/16,2015-10-16,france,Monaco,Lyon,1,1,D,2015,11.083
2015/16,2015-10-17,england,Chelsea,Aston Villa,2,0,H,2015,14.25
2015/16,2015-10-17,england,Crystal Palace,West Ham,1,3,A,2015,14.25
2015/16,2015-10-17,england,Everton,Man United,0,3,A,2015,14.25
2015/16,2015-10-17,england,Man City,Bournemouth,5,1,H,2015,14.25
2015/16,2015-10-17,england,Southampton,Leicester,2,2,D,2015,14.25
2015/16,2015-10-17,england,Tottenham,Liverpool,0,0,D,2015,14.25
2015/16,2015-10-17,england,Watford,Arsenal,0,3,A,2015,14.25
2015/16,2015-10-17,england,West Brom,Sunderland,1,0,H,2015,14.25
2015/16,2015-10-17,spain,Barcelona,Vallecano,5,2,H,2015,23.928
2015/16,2015-10-17,spain,Betis,Espanol,1,3,A,2015,23.928
2015/16,2015-10-17,spain,Eibar,Sevilla,1,1,D,2015,23.928
2015/16,2015-10-17,spain,Real Madrid,Levante,3,0,H,2015,23.928
2015/16,2015-10-17,spain,Valencia,Malaga,3,0,H,2015,23.928
2015/16,2015-10-17,italy,Roma,Empoli,3,1,H,2015,11.5
2015/16,2015-10-17,italy,Torino,Milan,1,1,D,2015,11.5
2015/16,2015-10-17,germany,Augsburg,Darmstadt,0,2,A,2015,16.428
2015/16,2015-10-17,germany,Ein Frankfurt,M'gladbach,1,5,A,2015,16.428
2015/16,2015-10-17,germany,Hamburg,Leverkusen,0,0,D,2015,16.428
2015/16,2015-10-17,germany,Schalke 04,Hertha,2,1,H,2015,16.428
2015/16,2015-10-17,germany,Werder Bremen,Bayern Munich,0,1,A,2015,16.428
2015/16,2015-10-17,germany,Wolfsburg,Hoffenheim,4,2,H,2015,16.428
2015/16,2015-10-17,france,Bastia,Paris SG,0,2,A,2015,11.083
2015/16,2015-10-17,france,Guingamp,Lille,1,1,D,2015,11.083
2015/16,2015-10-17,france,Nantes,Troyes,3,0,H,2015,11.083
2015/16,2015-10-17,france,Reims,Caen,0,1,A,2015,11.083
2015/16,2015-10-17,france,St Etienne,Ajaccio GFCO,2,0,H,2015,11.083
2015/16,2015-10-17,france,Toulouse,Angers,1,2,A,2015,11.083
2015/16,2015-10-18,england,Newcastle,Norwich,6,2,H,2015,14.25
2015/16,2015-10-18,spain,Getafe,Las Palmas,4,0,H,2015,23.928
2015/16,2015-10-18,spain,La Coruna,Ath Bilbao,2,2,D,2015,23.928
2015/16,2015-10-18,spain,Sociedad,Ath Madrid,0,2,A,2015,23.928
2015/16,2015-10-18,spain,Villarreal,Celta,1,2,A,2015,23.928
2015/16,2015-10-18,italy,Atalanta,Carpi,3,0,H,2015,11.5
2015/16,2015-10-18,italy,Bologna,Palermo,0,1,A,2015,11.5
2015/16,2015-10-18,italy,Frosinone,Sampdoria,2,0,H,2015,11.5
2015/16,2015-10-18,italy,Genoa,Chievo,3,2,H,2015,11.5
2015/16,2015-10-18,italy,Inter,Juventus,0,0,D,2015,11.5
2015/16,2015-10-18,italy,Napoli,Fiorentina,2,1,H,2015,11.5
2015/16,2015-10-18,italy,Sassuolo,Lazio,2,1,H,2015,11.5
2015/16,2015-10-18,italy,Verona,Udinese,1,1,D,2015,11.5
2015/16,2015-10-18,germany,FC Koln,Hannover,0,1,A,2015,16.428
2015/16,2015-10-18,germany,Stuttgart,Ingolstadt,1,0,H,2015,16.428
2015/16,2015-10-18,france,Bordeaux,Montpellier,0,0,D,2015,11.083
2015/16,2015-10-18,france,Marseille,Lorient,1,1,D,2015,11.083
2015/16,2015-10-18,france,Rennes,Nice,1,4,A,2015,11.083
2015/16,2015-10-19,england,Swansea,Stoke,0,1,A,2015,14.25
2015/16,2015-10-19,spain,Sp Gijon,Granada,3,3,D,2015,23.928
2015/16,2015-10-23,spain,Vallecano,Espanol,3,0,H,2015,23.928
2015/16,2015-10-23,germany,Hoffenheim,Hamburg,0,1,A,2015,16.428
2015/16,2015-10-23,france,Caen,Nantes,0,2,A,2015,11.083
2015/16,2015-10-23,france,Lyon,Toulouse,3,0,H,2015,11.083
2015/16,2015-10-24,england,Arsenal,Everton,2,1,H,2015,14.25
2015/16,2015-10-24,england,Aston Villa,Swansea,1,2,A,2015,14.25
2015/16,2015-10-24,england,Leicester,Crystal Palace,1,0,H,2015,14.25
2015/16,2015-10-24,england,Norwich,West Brom,0,1,A,2015,14.25
2015/16,2015-10-24,england,Stoke,Watford,0,2,A,2015,14.25
2015/16,2015-10-24,england,West Ham,Chelsea,2,1,H,2015,14.25
2015/16,2015-10-24,spain,Celta,Real Madrid,1,3,A,2015,23.928
2015/16,2015-10-24,spain,Granada,Betis,1,1,D,2015,23.928
2015/16,2015-10-24,spain,Malaga,La Coruna,2,0,H,2015,23.928
2015/16,2015-10-24,spain,Sevilla,Getafe,5,0,H,2015,23.928
2015/16,2015-10-24,italy,Carpi,Bologna,1,2,A,2015,11.5
2015/16,2015-10-24,italy,Empoli,Genoa,2,0,H,2015,11.5
2015/16,2015-10-24,italy,Palermo,Inter,1,1,D,2015,11.5
2015/16,2015-10-24,germany,Bayern Munich,FC Koln,4,0,H,2015,16.428
2015/16,2015-10-24,germany,Darmstadt,Wolfsburg,0,1,A,2015,16.428
2015/16,2015-10-24,germany,Hannover,Ein Frankfurt,1,2,A,2015,16.428
2015/16,2015-10-24,germany,Ingolstadt,Hertha,0,1,A,2015,16.428
2015/16,2015-10-24,germany,Leverkusen,Stuttgart,4,3,H,2015,16.428
2015/16,2015-10-24,germany,Mainz,Werder Bremen,1,3,A,2015,16.428
2015/16,2015-10-24,france,Ajaccio GFCO,Nice,3,1,H,2015,11.083
2015/16,2015-10-24,france,Angers,Guingamp,0,0,D,2015,11.083
2015/16,2015-10-24,france,Lorient,Rennes,1,1,D,2015,11.083
2015/16,2015-10-24,france,Montpellier,Bastia,2,0,H,2015,11.083
2015/16,2015-10-25,england,Bournemouth,Tottenham,1,5,A,2015,14.25
2015/16,2015-10-25,england,Liverpool,Southampton,1,1,D,2015,14.25
2015/16,2015-10-25,england,Man United,Man City,0,0,D,2015,14.25
2015/16,2015-10-25,england,Sunderland,Newcastle,3,0,H,2015,14.25
2015/16,2015-10-25,spain,Ath Madrid,Valencia,2,1,H,2015,23.928
2015/16,2015-10-25,spain,Barcelona,Eibar,3,1,H,2015,23.928
2015/16,2015-10-25,spain,Las Palmas,Villarreal,0,0,D,2015,23.928
2015/16,2015-10-25,spain,Levante,Sociedad,0,4,A,2015,23.928
2015/16,2015-10-25,italy,Chievo,Napoli,0,1,A,2015,11.5
2015/16,2015-10-25,italy,Fiorentina,Roma,1,2,A,2015,11.5
2015/16,2015-10-25,italy,Juventus,Atalanta,2,0,H,2015,11.5
2015/16,2015-10-25,italy,Lazio,Torino,3,0,H,2015,11.5
2015/16,2015-10-25,italy,Milan,Sassuolo,2,1,H,2015,11.5
2015/16,2015-10-25,italy,Sampdoria,Verona,4,1,H,2015,11.5
2015/16,2015-10-25,italy,Udinese,Frosinone,1,0,H,2015,11.5
2015/16,2015-10-25,germany,Dortmund,Augsburg,5,1,H,2015,16.428
2015/16,2015-10-25,germany,M'gladbach,Schalke 04,3,1,H,2015,16.428
2015/16,2015-10-25,france,Bordeaux,Troyes,1,0,H,2015,11.083
2015/16,2015-10-25,france,Lille,Marseille,1,2,A,2015,11.083
2015/16,2015-10-25,france,Paris SG,St Etienne,4,1,H,2015,11.083
2015/16,2015-10-25,france,Reims,Monaco,0,1,A,2015,11.083
2015/16,2015-10-26,spain,Ath Bilbao,Sp Gijon,3,0,H,2015,23.928
2015/16,2015-10-27,italy,Bologna,Inter,0,1,A,2015,11.5
2015/16,2015-10-28,italy,Atalanta,Lazio,2,1,H,2015,11.5
2015/16,2015-10-28,italy,Frosinone,Carpi,2,1,H,2015,11.5
2015/16,2015-10-28,italy,Milan,Chievo,1,0,H,2015,11.5
2015/16,2015-10-28,italy,Napoli,Palermo,2,0,H,2015,11.5
2015/16,2015-10-28,italy,Roma,Udinese,3,1,H,2015,11.5
2015/16,2015-10-28,italy,Sassuolo,Juventus,1,0,H,2015,11.5
2015/16,2015-10-28,italy,Torino,Genoa,3,3,D,2015,11.5
2015/16,2015-10-28,italy,Verona,Fiorentina,0,2,A,2015,11.5
2015/16,2015-10-29,italy,Sampdoria,Empoli,1,1,D,2015,11.5
2015/16,2015-10-30,spain,La Coruna,Ath Madrid,1,1,D,2015,23.928
2015/16,2015-10-30,germany,Ein Frankfurt,Bayern Munich,0,0,D,2015,16.428
2015/16,2015-10-30,france,Rennes,Paris SG,0,1,A,2015,11.083
2015/16,2015-10-31,england,Chelsea,Liverpool,1,3,A,2015,14.25
2015/16,2015-10-31,england,Crystal Palace,Man United,0,0,D,2015,14.25
2015/16,2015-10-31,england,Man City,Norwich,2,1,H,2015,14.25
2015/16,2015-10-31,england,Newcastle,Stoke,0,0,D,2015,14.25
2015/16,2015-10-31,england,Swansea,Arsenal,0,3,A,2015,14.25
2015/16,2015-10-31,england,Watford,West Ham,2,0,H,2015,14.25
2015/16,2015-10-31,england,West Brom,Leicester,2,3,A,2015,14.25
2015/16,2015-10-31,spain,Getafe,Barcelona,0,2,A,2015,23.928
2015/16,2015-10-31,spain,Real Madrid,Las Palmas,3,1,H,2015,23.928
2015/16,2015-10-31,spain,Sociedad,Celta,2,3,A,2015,23.928
2015/16,2015-10-31,spain,Valencia,Levante,3,0,H,2015,23.928
2015/16,2015-10-31,spain,Villarreal,Sevilla,2,1,H,2015,23.928
2015/16,2015-10-31,italy,Inter,Roma,1,0,H,2015,11.5
2015/16,2015-10-31,italy,Juventus,Torino,2,1,H,2015,11.5
2015/16,2015-10-31,germany,Augsburg,Mainz,3,3,D,2015,16.428
2015/16,2015-10-31,germany,FC Koln,Hoffenheim,0,0,D,2015,16.428
2015/16,2015-10-31,germany,Hertha,M'gladbach,1,4,A,2015,16.428
2015/16,2015-10-31,germany,Schalke 04,Ingolstadt,1,1,D,2015,16.428
2015/16,2015-10-31,germany,Werder Bremen,Dortmund,1,3,A,2015,16.428
2015/16,2015-10-31,germany,Wolfsburg,Leverkusen,2,1,H,2015,16.428
2015/16,2015-10-31,france,Ajaccio GFCO,Bordeaux,2,0,H,2015,11.083
2015/16,2015-10-31,france,Bastia,Caen,1,0,H,2015,11.083
2015/16,2015-10-31,france,Guingamp,Lorient,2,2,D,2015,11.083
2015/16,2015-10-31,france,St Etienne,Reims,3,0,H,2015,11.083
2015/16,2015-10-31,france,Toulouse,Montpellier,1,1,D,2015,11.083
2015/16,2015-10-31,france,Troyes,Lyon,0,1,A,2015,11.083
2015/16,2015-11-01,england,Everton,Sunderland,6,2,H,2015,14.25
2015/16,2015-11-01,england,Southampton,Bournemouth,2,0,H,2015,14.25
2015/16,2015-11-01,spain,Betis,Ath Bilbao,1,3,A,2015,23.928
2015/16,2015-11-01,spain,Eibar,Vallecano,1,0,H,2015,23.928
2015/16,2015-11-01,spain,Espanol,Granada,1,1,D,2015,23.928
2015/16,2015-11-01,spain,Sp Gijon,Malaga,1,0,H,2015,23.928
2015/16,2015-11-01,italy,Bologna,Atalanta,3,0,H,2015,11.5
2015/16,2015-11-01,italy,Carpi,Verona,0,0,D,2015,11.5
2015/16,2015-11-01,italy,Fiorentina,Frosinone,4,1,H,2015,11.5
2015/16,2015-11-01,italy,Genoa,Napoli,0,0,D,2015,11.5
2015/16,2015-11-01,italy,Lazio,Milan,1,3,A,2015,11.5
2015/16,2015-11-01,italy,Udinese,Sassuolo,0,0,D,2015,11.5
2015/16,2015-11-01,germany,Hamburg,Hannover,1,2,A,2015,16.428
2015/16,2015-11-01,germany,Stuttgart,Darmstadt,2,0,H,2015,16.428
2015/16,2015-11-01,france,Monaco,Angers,1,0,H,2015,11.083
2015/16,2015-11-01,france,Nantes,Marseille,0,1,A,2015,11.083
2015/16,2015-11-01,france,Nice,Lille,0,0,D,2015,11.083
2015/16,2015-11-02,england,Tottenham,Aston Villa,3,1,H,2015,14.25
2015/16,2015-11-02,italy,Chievo,Sampdoria,1,1,D,2015,11.5
2015/16,2015-11-02,italy,Palermo,Empoli,0,1,A,2015,11.5
2015/16,2015-11-04,france,Nice,Nantes,1,2,A,2015,11.083
2015/16,2015-11-06,spain,Las Palmas,Sociedad,2,0,H,2015,23.928
2015/16,2015-11-06,germany,Hannover,Hertha,1,3,A,2015,16.428
2015/16,2015-11-06,france,Angers,Rennes,0,2,A,2015,11.083
2015/16,2015-11-07,england,Bournemouth,Newcastle,0,1,A,2015,14.25
2015/16,2015-11-07,england,Leicester,Watford,2,1,H,2015,14.25
2015/16,2015-11-07,england,Man United,West Brom,2,0,H,2015,14.25
2015/16,2015-11-07,england,Norwich,Swansea,1,0,H,2015,14.25
2015/16,2015-11-07,england,Stoke,Chelsea,1,0,H,2015,14.25
2015/16,2015-11-07,england,Sunderland,Southampton,0,1,A,2015,14.25
2015/16,2015-11-07,england,West Ham,Everton,1,1,D,2015,14.25
2015/16,2015-11-07,spain,Celta,Valencia,1,5,A,2015,23.928
2015/16,2015-11-07,spain,Eibar,Getafe,3,1,H,2015,23.928
2015/16,2015-11-07,spain,Levante,La Coruna,1,1,D,2015,23.928
2015/16,2015-11-07,spain,Malaga,Betis,0,1,A,2015,23.928
2015/16,2015-11-07,spain,Vallecano,Granada,2,1,H,2015,23.928
2015/16,2015-11-07,italy,Milan,Atalanta,0,0,D,2015,11.5
2015/16,2015-11-07,italy,Verona,Bologna,0,2,A,2015,11.5
2015/16,2015-11-07,germany,Bayern Munich,Stuttgart,4,0,H,2015,16.428
2015/16,2015-11-07,germany,Darmstadt,Hamburg,1,1,D,2015,16.428
2015/16,2015-11-07,germany,Hoffenheim,Ein Frankfurt,0,0,D,2015,16.428
2015/16,2015-11-07,germany,Leverkusen,FC Koln,1,2,A,2015,16.428
2015/16,2015-11-07,germany,Mainz,Wolfsburg,2,0,H,2015,16.428
2015/16,2015-11-07,germany,M'gladbach,Ingolstadt,0,0,D,2015,16.428
2015/16,2015-11-07,france,Caen,Guingamp,2,1,H,2015,11.083
2015/16,2015-11-07,france,Lille,Bastia,1,1,D,2015,11.083
2015/16,2015-11-07,france,Lorient,Troyes,4,1,H,2015,11.083
2015/16,2015-11-07,france,Montpellier,Nantes,2,1,H,2015,11.083
2015/16,2015-11-07,france,Paris SG,Toulouse,5,0,H,2015,11.083
2015/16,2015-11-07,france,Reims,Ajaccio GFCO,1,2,A,2015,11.083
2015/16,2015-11-08,england,Arsenal,Tottenham,1,1,D,2015,14.25
2015/16,2015-11-08,england,Aston Villa,Man City,0,0,D,2015,14.25
2015/16,2015-11-08,england,Liverpool,Crystal Palace,1,2,A,2015,14.25
2015/16,2015-11-08,spain,Ath Bilbao,Espanol,2,1,H,2015,23.928
2015/16,2015-11-08,spain,Ath Madrid,Sp Gijon,1,0,H,2015,23.928
2015/16,2015-11-08,spain,Barcelona,Villarreal,3,0,H,2015,23.928
2015/16,2015-11-08,spain,Sevilla,Real Madrid,3,2,H,2015,23.928
2015/16,2015-11-08,italy,Empoli,Juventus,1,3,A,2015,11.5
2015/16,2015-11-08,italy,Frosinone,Genoa,2,2,D,2015,11.5
2015/16,2015-11-08,italy,Napoli,Udinese,1,0,H,2015,11.5
2015/16,2015-11-08,italy,Palermo,Chievo,1,0,H,2015,11.5
2015/16,2015-11-08,italy,Roma,Lazio,2,0,H,2015,11.5
2015/16,2015-11-08,italy,Sampdoria,Fiorentina,0,2,A,2015,11.5
2015/16,2015-11-08,italy,Sassuolo,Carpi,1,0,H,2015,11.5
2015/16,2015-11-08,italy,Torino,Inter,0,1,A,2015,11.5
2015/16,2015-11-08,germany,Augsburg,Werder Bremen,1,2,A,2015,16.428
2015/16,2015-11-08,germany,Dortmund,Schalke 04,3,2,H,2015,16.428
2015/16,2015-11-08,france,Bordeaux,Monaco,3,1,H,2015,11.083
2015/16,2015-11-08,france,Lyon,St Etienne,3,0,H,2015,11.083
2015/16,2015-11-08,france,Marseille,Nice,0,1,A,2015,11.083
2015/16,2015-11-20,germany,Hamburg,Dortmund,3,1,H,2015,16.428
2015/16,2015-11-20,france,Nice,Lyon,3,0,H,2015,11.083
2015/16,2015-11-21,england,Chelsea,Norwich,1,0,H,2015,14.25
2015/16,2015-11-21,england,Everton,Aston Villa,4,0,H,2015,14.25
2015/16,2015-11-21,england,Man City,Liverpool,1,4,A,2015,14.25
2015/16,2015-11-21,england,Newcastle,Leicester,0,3,A,2015,14.25
2015/16,2015-11-21,england,Southampton,Stoke,0,1,A,2015,14.25
2015/16,2015-11-21,england,Swansea,Bournemouth,2,2,D,2015,14.25
2015/16,2015-11-21,england,Watford,Man United,1,2,A,2015,14.25
2015/16,2015-11-21,england,West Brom,Arsenal,2,1,H,2015,14.25
2015/16,2015-11-21,spain,Espanol,Malaga,2,0,H,2015,23.928
2015/16,2015-11-21,spain,La Coruna,Celta,2,0,H,2015,23.928
2015/16,2015-11-21,spain,Real Madrid,Barcelona,0,4,A,2015,23.928
2015/16,2015-11-21,spain,Sociedad,Sevilla,2,0,H,2015,23.928
2015/16,2015-11-21,spain,Valencia,Las Palmas,1,1,D,2015,23.928
2015/16,2015-11-21,italy,Bologna,Roma,2,2,D,2015,11.5
2015/16,2015-11-21,italy,Juventus,Milan,1,0,H,2015,11.5
2015/16,2015-11-21,germany,Ein Frankfurt,Leverkusen,1,3,A,2015,16.428
2015/16,2015-11-21,germany,FC Koln,Mainz,0,0,D,2015,16.428
2015/16,2015-11-21,germany,M'gladbach,Hannover,2,1,H,2015,16.428
2015/16,2015-11-21,germany,Schalke 04,Bayern Munich,1,3,A,2015,16.428
2015/16,2015-11-21,germany,Stuttgart,Augsburg,0,4,A,2015,16.428
2015/16,2015-11-21,germany,Wolfsburg,Werder Bremen,6,0,H,2015,16.428
2015/16,2015-11-21,france,Guingamp,Toulouse,2,0,H,2015,11.083
2015/16,2015-11-21,france,Lorient,Paris SG,1,2,A,2015,11.083
2015/16,2015-11-21,france,Monaco,Nantes,1,0,H,2015,11.083
2015/16,2015-11-21,france,Montpellier,Reims,3,1,H,2015,11.083
2015/16,2015-11-21,france,Troyes,Lille,1,1,D,2015,11.083
2015/16,2015-11-22,england,Tottenham,West Ham,4,1,H,2015,14.25
2015/16,2015-11-22,spain,Betis,Ath Madrid,0,1,A,2015,23.928
2015/16,2015-11-22,spain,Granada,Ath Bilbao,2,0,H,2015,23.928
2015/16,2015-11-22,spain,Sp Gijon,Levante,0,3,A,2015,23.928
2015/16,2015-11-22,spain,Villarreal,Eibar,1,1,D,2015,23.928
2015/16,2015-11-22,italy,Atalanta,Torino,0,1,A,2015,11.5
2015/16,2015-11-22,italy,Carpi,Chievo,1,2,A,2015,11.5
2015/16,2015-11-22,italy,Fiorentina,Empoli,2,2,D,2015,11.5
2015/16,2015-11-22,italy,Genoa,Sassuolo,2,1,H,2015,11.5
2015/16,2015-11-22,italy,Inter,Frosinone,4,0,H,2015,11.5
2015/16,2015-11-22,italy,Lazio,Palermo,1,1,D,2015,11.5
2015/16,2015-11-22,italy,Udinese,Sampdoria,1,0,H,2015,11.5
2015/16,2015-11-22,italy,Verona,Napoli,0,2,A,2015,11.5
2015/16,2015-11-22,germany,Hertha,Hoffenheim,1,0,H,2015,16.428
2015/16,2015-11-22,germany,Ingolstadt,Darmstadt,3,1,H,2015,16.428
2015/16,2015-11-22,france,Bastia,Ajaccio GFCO,1,2,A,2015,11.083
2015/16,2015-11-22,france,Caen,Angers,0,0,D,2015,11.083
2015/16,2015-11-22,france,Rennes,Bordeaux,2,2,D,2015,11.083
2015/16,2015-11-22,france,St Etienne,Marseille,0,2,A,2015,11.083
2015/16,2015-11-23,england,Crystal Palace,Sunderland,0,1,A,2015,14.25
2015/16,2015-11-23,spain,Getafe,Vallecano,1,1,D,2015,23.928
2015/16,2015-11-27,spain,Levante,Betis,0,1,A,2015,23.928
2015/16,2015-11-27,germany,Darmstadt,FC Koln,0,0,D,2015,16.428
2015/16,2015-11-27,france,Lyon,Montpellier,2,4,A,2015,11.083
2015/16,2015-11-28,england,Aston Villa,Watford,2,3,A,2015,14.25
2015/16,2015-11-28,england,Bournemouth,Everton,3,3,D,2015,14.25
2015/16,2015-11-28,england,Crystal Palace,Newcastle,5,1,H,2015,14.25
2015/16,2015-11-28,england,Leicester,Man United,1,1,D,2015,14.25
2015/16,2015-11-28,england,Man City,Southampton,3,1,H,2015,14.25
2015/16,2015-11-28,england,Sunderland,Stoke,2,0,H,2015,14.25
2015/16,2015-11-28,spain,Ath Madrid,Espanol,1,0,H,2015,23.928
2015/16,2015-11-28,spain,Barcelona,Sociedad,4,0,H,2015,23.928
2015/16,2015-11-28,spain,Celta,Sp Gijon,2,1,H,2015,23.928
2015/16,2015-11-28,spain,Las Palmas,La Coruna,0,2,A,2015,23.928
2015/16,2015-11-28,spain,Malaga,Granada,2,2,D,2015,23.928
2015/16,2015-11-28,italy,Milan,Sampdoria,4,1,H,2015,11.5
2015/16,2015-11-28,italy,Torino,Bologna,2,0,H,2015,11.5
2015/16,2015-11-28,germany,Bayern Munich,Hertha,2,0,H,2015,16.428
2015/16,2015-11-28,germany,Hannover,Ingolstadt,4,0,H,2015,16.428
2015/16,2015-11-28,germany,Hoffenheim,M'gladbach,3,3,D,2015,16.428
2015/16,2015-11-28,germany,Mainz,Ein Frankfurt,2,1,H,2015,16.428
2015/16,2015-11-28,germany,Werder Bremen,Hamburg,1,3,A,2015,16.428
2015/16,2015-11-28,france,Ajaccio GFCO,Lorient,1,1,D,2015,11.083
2015/16,2015-11-28,france,Angers,Lille,2,0,H,2015,11.083
2015/16,2015-11-28,france,Nantes,Bastia,0,0,D,2015,11.083
2015/16,2015-11-28,france,Paris SG,Troyes,4,1,H,2015,11.083
2015/16,2015-11-28,france,Reims,Rennes,2,2,D,2015,11.083
2015/16,2015-11-28,france,Toulouse,Nice,2,0,H,2015,11.083
2015/16,2015-11-29,england,Liverpool,Swansea,1,0,H,2015,14.25
2015/16,2015-11-29,england,Norwich,Arsenal,1,1,D,2015,14.25
2015/16,2015-11-29,england,Tottenham,Chelsea,0,0,D,2015,14.25
2015/16,2015-11-29,england,West Ham,West Brom,1,1,D,2015,14.25
2015/16,2015-11-29,spain,Eibar,Real Madrid,0,2,A,2015,23.928
2015/16,2015-11-29,spain,Getafe,Villarreal,2,0,H,2015,23.928
2015/16,2015-11-29,spain,Sevilla,Valencia,1,0,H,2015,23.928
2015/16,2015-11-29,spain,Vallecano,Ath Bilbao,0,3,A,2015,23.928
2015/16,2015-11-29,italy,Chievo,Udinese,2,3,A,2015,11.5
2015/16,2015-11-29,italy,Empoli,Lazio,1,0,H,2015,11.5
2015/16,2015-11-29,italy,Frosinone,Verona,3,2,H,2015,11.5
2015/16,2015-11-29,italy,Genoa,Carpi,1,2,A,2015,11.5
2015/16,2015-11-29,italy,Palermo,Juventus,0,3,A,2015,11.5
2015/16,2015-11-29,italy,Roma,Atalanta,0,2,A,2015,11.5
2015/16,2015-11-29,germany,Augsburg,Wolfsburg,0,0,D,2015,16.428
2015/16,2015-11-29,germany,Dortmund,Stuttgart,4,1,H,2015,16.428
2015/16,2015-11-29,germany,Leverkusen,Schalke 04,1,1,D,2015,16.428
2015/16,2015-11-29,france,Bordeaux,Caen,1,4,A,2015,11.083
2015/16,2015-11-29,france,Marseille,Monaco,3,3,D,2015,11.083
2015/16,2015-11-29,france,St Etienne,Guingamp,3,0,H,2015,11.083
2015/16,2015-11-30,italy,Napoli,Inter,2,1,H,2015,11.5
2015/16,2015-11-30,italy,Sassuolo,Fiorentina,1,1,D,2015,11.5
2015/16,2015-12-01,france,Angers,Paris SG,0,0,D,2015,11.083
2015/16,2015-12-01,france,Lorient,Nice,0,0,D,2015,11.083
2015/16,2015-12-01,france,Nantes,Lyon,0,0,D,2015,11.083
2015/16,2015-12-02,france,Bastia,Bordeaux,1,0,H,2015,11.083
2015/16,2015-12-02,france,Guingamp,Reims,1,2,A,2015,11.083
2015/16,2015-12-02,france,Lille,St Etienne,1,0,H,2015,11.083
2015/16,2015-12-02,france,Monaco,Caen,1,1,D,2015,11.083
2015/16,2015-12-02,france,Montpellier,Ajaccio GFCO,0,2,A,2015,11.083
2015/16,2015-12-02,france,Troyes,Toulouse,0,3,A,2015,11.083
2015/16,2015-12-03,france,Rennes,Marseille,0,1,A,2015,11.083
2015/16,2015-12-04,italy,Lazio,Juventus,0,2,A,2015,11.5
2015/16,2015-12-04,germany,Schalke 04,Hannover,3,1,H,2015,16.428
2015/16,2015-12-04,france,Nice,Paris SG,0,3,A,2015,11.083
2015/16,2015-12-05,england,Arsenal,Sunderland,3,1,H,2015,14.25
2015/16,2015-12-05,england,Chelsea,Bournemouth,0,1,A,2015,14.25
2015/16,2015-12-05,england,Man United,West Ham,0,0,D,2015,14.25
2015/16,2015-12-05,england,Southampton,Aston Villa,1,1,D,2015,14.25
2015/16,2015-12-05,england,Stoke,Man City,2,0,H,2015,14.25
2015/16,2015-12-05,england,Swansea,Leicester,0,3,A,2015,14.25
2015/16,2015-12-05,england,Watford,Norwich,2,0,H,2015,14.25
2015/16,2015-12-05,england,West Brom,Tottenham,1,1,D,2015,14.25
2015/16,2015-12-05,spain,Betis,Celta,1,1,D,2015,23.928
2015/16,2015-12-05,spain,Granada,Ath Madrid,0,2,A,2015,23.928
2015/16,2015-12-05,spain,La Coruna,Sevilla,1,1,D,2015,23.928
2015/16,2015-12-05,spain,Real Madrid,Getafe,4,1,H,2015,23.928
2015/16,2015-12-05,spain,Valencia,Barcelona,1,1,D,2015,23.928
2015/16,2015-12-05,italy,Inter,Genoa,1,0,H,2015,11.5
2015/16,2015-12-05,italy,Torino,Roma,1,1,D,2015,11.5
2015/16,2015-12-05,germany,FC Koln,Augsburg,0,1,A,2015,16.428
